33,0,1,0,1,0,100,0,7,0.5,6,100,13,15,1,2,9.1,0.606666667,0,0,1.2,0.08,130,8.666666667,139.1,9.273333333,1,1,0
33,0,1,0,1,0,1000,0,7,0.5,6,100,13,15,1,2,3,0.2,0,0,0.24,0.016,5.8,0.386666667,8.8,0.586666667,1,1,0
33,0,1,0,1,0,100,0,7,0.1,6,100,12,15,1,2,7.9,0.526666667,0,0,0.56,0.037333333,4.5,0.3,12.4,0.826666667,1,1,0
33,0,1,0,1,0,1000,0,7,1,6,100,12,15,1,2,3.2,0.213333333,0,0,0.17,0.011333333,1.2,0.08,4.4,0.293333333,1,1,0
33,0,1,0,1,0,100,0,7,0.1,6,100,12,6,1,2,4.7,0.783333333,0,0,0.27,0.045,0,0,4.7,0.783333333,1,1,0
33,0,1,0,1,0,500,0,7,0.5,6,100,12,6,1,2,3.4,0.566666667,0,0,0.14,0.023333333,0,0,3.4,0.566666667,1,1,0
33,0,1,0,1,0,1000,0,7,1,6,100,12,6,1,2,3.1,0.516666667,0,0,0.14,0.023333333,0,0,3.1,0.516666667,1,1,0
33,0,1,0,1,0,100,0,7,0.5,6,100,12,15,1,2,19,1.266666667,0,0,1.4,0.093333333,8.1,0.54,27.1,1.806666667,1,1,0
33,0,1,0,1,0,1000,0,7,0.5,6,100,12,15,1,2,4.2,0.28,0,0,0.18,0.012,1.4,0.093333333,5.6,0.373333333,1,1,0
33,0,1,0,1,0,500,0,7,0.5,6,100,12,15,1,2,5.9,0.393333333,0,0,0.24,0.016,2.1,0.14,8,0.533333333,1,1,0
33,0,1,0,1,0,100,0,7,1,6,100,13,15,1,2,7.1,0.473333333,0,0,1.6,0.106666667,130,8.666666667,137.1,9.14,1,1,0
33,0,1,0,1,0,100,0,7,1,6,100,12,15,1,2,21,1.4,0,0,1.3,0.086666667,9,0.6,30,2,1,1,0
34,0,1,1,0,1,1700,2,7,2,1,1.2,4,1,1,2,1.2,1.2,0,0,1.5,1.5,0,0,1.2,1.2,1,1,0
35,0,1,0,0,0,2000,0,14,0.5,1,100,14,3,1,2,119,39.66666667,0,0,0,0,19,6.333333333,138,46,2,1,0
35,0,1,0,0,0,1500,0,14,0.5,1,100,14,3,1,2,97,32.33333333,0,0,0,0,18,6,115,38.33333333,1,1,0
35,0,1,0,0,0,500,0,14,0.25,1,100,14,3,1,2,64,21.33333333,0,0,0,0,16,5.333333333,80,26.66666667,1,1,0
35,0,1,0,0,0,500,0,14,0.5,1,100,14,3,1,2,12,4,0,0,0,0,10,3.333333333,22,7.333333333,1,1,0
35,0,1,0,0,0,500,0,14,1,1,100,14,3,1,2,8,2.666666667,0,0,0,0,6,2,14,4.666666667,1,1,0
36,0,1,1,1,0,10,-3,15,0.5,7,100,15,4,1,2,926,231.5,0,0,197,49.25,66,16.5,992,248,3,1,0
36,0,1,1,1,0,10,-3,16,0.2,7,100,15,4,1,2,959,239.75,0,0,181,45.25,0,0,959,239.75,3,1,0
36,0,1,1,1,0,5,-3,17,0.5,7,100,15,4,1,2,1085,271.25,0,0,127,31.75,0,0,1085,271.25,3,1,0
37,0,1,1,0,0,5,5,17,0.5,7,100,15,4,1,2,2680,670,0,0,820,205,0,0,2680,670,3,1,0
38,1,1,1,0,0,50,4,18,0.2,1,1439,1,20,1,2,0,0,0,0,9,0.45,110,5.5,110,5.5,2,0,0
38,1,1,1,0,0,50,4,18,0.2,1,1439,1,23,1,2,8,0.347826087,0,0,6,0.260869565,386,16.7826087,394,17.13043478,2,1,0
38,1,1,1,0,0,50,4,18,0.2,2,1507,1,60,1,2,221,3.683333333,0,0,40,0.666666667,821,13.68333333,1042,17.36666667,3,1,0
38,1,1,1,0,0,50,4,18,0.2,8,1000,1,1,1,2,829,829,0,0,22,22,12,12,841,841,3,1,0
38,1,1,1,0,0,15,4,19,0.4,2,1507,1,5,1,2,284,56.8,0,0,119,23.8,565,113,849,169.8,3,1,0
38,1,1,1,0,0,15,4,19,0.4,8,1000,1,2.5,1,2,518,207.2,0,0,62,24.8,0,0,518,207.2,3,1,0
39,1,1,1,0,1,0.025,3,18,0.4,2,300,16,10,1,2,16896,1689.6,0,0,368,36.8,0,0,16896,1689.6,3,1,0
40,1,1,1,0,1,0.025,3,18,0.4,2,300,16,10,1,2,65000,6500,0,0,1284,128.4,0,0,65000,6500,3,1,0
41,0,1,3,0,1,1700,2,7,2,1,1.2,4,1,1,2,6.6,6.6,0,0,1.3,1.3,4.2,4.2,10.8,10.8,1,1,0
42,0,1,3,0,1,1700,2,7,2,1,1.2,4,1,1,2,5.9,5.9,0,0,2.2,2.2,3.1,3.1,9,9,1,1,0
43,1,1,1,0,1,0.025,3,18,0.4,2,300,16,10,1,2,3400,340,0,0,1376,137.6,0,0,3400,340,3,1,0
44,1,1,1,1,0,1,1,20,0.4,2,300,16,10,1,2,890,89,0,0,12,1.2,0,0,890,89,3,1,0
45,1,1,1,1,0,1,1,20,0.4,2,300,16,10,1,2,1302,130.2,0,0,21,2.1,0,0,1302,130.2,3,1,0
45,1,1,1,1,0,5,1,20,0.4,2,300,16,10,1,2,528,52.8,0,0,15,1.5,0,0,528,52.8,3,1,0
45,1,1,1,1,0,0.1,1,20,0.4,2,300,16,10,1,2,6680,668,0,0,126,12.6,0,0,6680,668,3,1,0
45,1,1,1,1,0,1,1,20,0.4,2,300,1,10,1,2,20,2,0,0,0,0,0,0,20,2,1,1,0
45,1,1,1,1,0,1,1,20,0.4,2,300,4,10,1,2,78,7.8,0,0,34,3.4,0,0,78,7.8,1,1,0
45,1,1,1,1,0,1,1,20,0.4,2,300,17,10,1,2,36,3.6,0,0,16,1.6,0,0,36,3.6,1,1,0
46,1,1,1,1,0,0.5,1,20,0.4,2,300,16,10,1,2,36,3.6,0,0,0,0,0,0,36,3.6,1,1,0
47,0,1,1,0,0,1,1,21,0.1,4,10,1,72,1,2,30,0.416666667,0,0,0,0,0,0,30,0.416666667,1,1,0
48,0,1,1,0,0,1,1,21,0.1,4,10,1,72,1,2,199,2.763888889,0,0,0,0,0,0,199,2.763888889,2,1,0
48,0,1,1,0,0,0.001,1,21,0.1,4,10,1,96,1,2,36000,375,0,0,0,0,0,0,36000,375,3,1,0
49,0,1,1,0,0,1,1,21,0.1,4,10,1,72,1,2,86,1.194444444,0,0,0,0,0,0,86,1.194444444,1,1,0
49,0,1,1,0,0,0.001,1,21,0.1,4,10,1,96,1,2,20000,208.3333333,0,0,0,0,0,0,20000,208.3333333,3,1,0
50,0,1,1,0,0,1,1,21,0.1,4,10,1,72,1,2,17,0.236111111,0,0,0,0,0,0,17,0.236111111,1,1,0
51,0,1,1,0,0,1,1,21,0.1,4,10,1,72,1,2,26,0.361111111,0,0,0,0,0,0,26,0.361111111,1,1,0
52,1,1,1,0,0,0.5,2,21,0.1,4,10,1,72,1,2,278,3.861111111,0,0,0,0,0,0,278,3.861111111,2,1,0
53,0,1,1,0,0,6,2,22,0.1,1,280,18,2,1,2,371,185.5,0,0,0,0,0,0,371,185.5,2,1,0
53,0,1,1,0,0,10,2,22,0.1,1,280,18,2,1,2,406,203,0,0,19,9.5,0,0,406,203,2,1,0
53,0,1,1,0,0,20,2,22,0.1,1,280,18,2,1,2,311,155.5,0,0,12,6,0,0,311,155.5,2,1,0
53,0,1,1,0,0,40,2,22,0.1,1,280,18,2,1,2,175,87.5,0,0,16,8,0,0,175,87.5,2,1,0
53,0,1,1,0,0,10,2,22,0.01,1,280,18,2,1,2,192,96,0,0,7,3.5,0,0,192,96,2,1,0
53,0,1,1,0,0,10,2,22,0.05,1,280,18,2,1,2,406,203,0,0,0,0,0,0,406,203,2,1,0
53,0,1,1,0,0,10,2,22,0.1,1,280,18,2,1,2,581,290.5,0,0,7,3.5,0,0,581,290.5,3,1,0
53,0,1,1,0,0,10,2,22,0.2,1,280,18,2,1,2,821,410.5,0,0,5,2.5,0,0,821,410.5,3,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,18,2,1,2,872,436,0,0,11,5.5,0,0,872,436,3,1,0
53,0,1,1,0,0,10,2,22,0.4,1,280,18,2,1,2,879,439.5,0,0,5,2.5,0,0,879,439.5,3,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,2,2,1,2,161,80.5,0,0,0,0,0,0,161,80.5,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,19,2,1,2,387,193.5,0,0,5,2.5,0,0,387,193.5,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,18,2,1,2,406,203,0,0,19,9.5,0,0,406,203,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,20,2,1,2,286,143,0,0,6,3,0,0,286,143,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,21,2,1,2,291,145.5,0,0,2,1,0,0,291,145.5,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,22,2,1,2,302,151,0,0,8,4,0,0,302,151,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,18,0.25,1,2,410,1640,0,0,1,4,0,0,410,1640,2,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,18,0.5,1,2,713,1426,0,0,7,14,0,0,713,1426,3,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,18,1,1,2,781,781,0,0,15,15,0,0,781,781,3,1,0
53,0,1,1,0,0,10,2,22,0.3,1,280,18,2,1,2,878,439,0,0,7,3.5,0,0,878,439,3,1,0
54,0,1,3,0,1,10,2,22,0.3,1,280,18,0.25,1,2,44,176,0,0,1,4,0,0,44,176,1,1,0
54,0,1,3,0,1,10,2,22,0.3,1,280,18,0.5,1,2,61,122,0,0,3,6,0,0,61,122,1,1,0
54,0,1,3,0,1,10,2,22,0.3,1,280,18,1,1,2,63,63,0,0,3,3,0,0,63,63,1,1,0
54,0,1,3,0,1,10,2,22,0.3,1,280,18,2,1,2,63,31.5,0,0,4,2,0,0,63,31.5,1,1,0
55,0,1,1,0,0,10,2,22,0.3,1,280,18,0.25,1,2,17,68,0,0,0,0,0,0,17,68,1,1,0
55,0,1,1,0,0,10,2,22,0.3,1,280,18,0.5,1,2,21,42,0,0,0,0,0,0,21,42,1,1,0
55,0,1,1,0,0,10,2,22,0.3,1,280,18,1,1,2,27,27,0,0,0,0,0,0,27,27,1,1,0
55,0,1,1,0,0,10,2,22,0.3,1,280,18,2,1,2,53,26.5,0,0,0,0,0,0,53,26.5,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,0.41,1,2,0.019,0.046341463,0,0,0,0,0,0,0.019,0.046341463,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,0.82,1,2,0.059,0.07195122,0,0,0,0,0,0,0.059,0.07195122,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,1.23,1,2,0.086,0.069918699,0,0,0,0,0,0,0.086,0.069918699,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,1.63,1,2,0.13,0.079754601,0,0,0,0,0,0,0.13,0.079754601,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,2.1,1,2,0.19,0.09047619,0,0,0,0,0,0,0.19,0.09047619,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,2.5,1,2,0.23,0.092,0,0,0,0,0,0,0.23,0.092,1,1,0
56,0,1,1,0,0,600,0,23,0.76,5,56.8,23,4,1,2,0.36,0.09,0,0,0,0,0,0,0.36,0.09,1,1,0
57,0,1,1,1,0,2,2,24,0.2,4,100,1,0.5,1,2,15520,31040,0,0,86,172,0,0,15520,31040,3,1,0
57,0,1,1,1,0,2,2,24,0.4,4,200,1,1.25,1,2,24069,19255.2,0,0,0,0,0,0,24069,19255.2,3,1,0
57,0,1,1,1,0,0.2,2,24,0.2,4,100,1,0.75,1,2,30349,40465.33333,0,0,1013,1350.666667,0,0,30349,40465.33333,3,1,0
57,0,1,1,1,0,2,2,0,0,4,100,1,2,1,2,112,56,0,0,0,0,0,0,112,56,2,1,0
57,0,1,1,1,0,2,2,25,0.2,4,100,1,2,1,2,12749,6374.5,0,0,163,81.5,0,0,12749,6374.5,3,1,0
57,0,1,1,1,0,0.2,2,25,0.2,4,100,1,2,1,2,28712,14356,0,0,6527,3263.5,0,0,28712,14356,3,1,0
57,0,1,1,1,0,2,2,1,0.2,4,100,1,2,1,2,18502,9251,0,0,141,70.5,0,0,18502,9251,3,1,0
57,0,1,1,1,0,2,2,26,0.125,4,100,1,2,1,2,6710,3355,0,0,0,0,0,0,6710,3355,3,1,0
58,0,1,1,1,0,2,2,24,0.2,4,100,1,1,1,2,170,170,0,0,464,464,0,0,170,170,2,1,0
58,0,1,1,1,0,2,2,25,0.2,4,100,1,1,1,2,122,122,0,0,512,512,0,0,122,122,2,1,0
58,0,1,1,1,0,2,2,1,0.2,4,50,1,1,1,2,256,256,0,0,655,655,0,0,256,256,2,1,0
58,0,1,1,1,0,2,2,25,0.2,4,50,1,1,1,2,647,647,0,0,132,132,0,0,647,647,3,1,0
58,0,1,1,1,0,2,2,24,0.2,4,50,1,1,1,2,376,376,0,0,189,189,0,0,376,376,2,1,0
58,0,1,1,1,0,2,2,25,0.2,1,50,1,1,1,2,120,120,0,0,8,8,0,0,120,120,2,1,0
58,0,1,1,1,0,2,2,25,0.2,1,50,1,1,1,2,13,13,0,0,58,58,0,0,13,13,1,1,0
58,0,1,1,1,0,2,2,25,0.2,1,50,1,1,1,2,14,14,0,0,72,72,0,0,14,14,1,1,0
58,0,1,1,1,0,2,2,25,0.2,1,50,1,1,1,2,18,18,0,0,29,29,0,0,18,18,1,1,0
59,1,1,1,0,0,20,0,24,0.2,4,20,1,1.5,1,2,256,170.6666667,0,0,0.7,0.466666667,0,0,256,170.6666667,2,1,0
59,1,1,1,0,0,20,0,24,0.2,4,20,1,1.5,1,2,253,168.6666667,0,0,2,1.333333333,0,0,253,168.6666667,2,1,0
59,1,1,1,0,0,20,0,24,0.2,4,20,1,2.5,1,2,389,155.6,0,0,25,10,0,0,389,155.6,2,1,0
59,1,1,1,0,0,5,0,24,0.4,4,20,1,4,1,2,464,116,0,0,9,2.25,0,0,464,116,2,1,0
59,1,1,1,0,0,10,0,24,0.4,4,20,1,4,1,2,549,137.25,0,0,42,10.5,0,0,549,137.25,3,1,0
59,1,1,1,0,0,20,0,24,0.4,4,20,1,4,1,2,557,139.25,0,0,36,9,0,0,557,139.25,3,1,0
59,1,1,1,0,0,20,0,24,0.2,4,20,1,4,1,2,395,98.75,0,0,27,6.75,0,0,395,98.75,2,1,0
59,1,1,1,0,0,20,0,24,0.6,4,20,1,4,1,2,556,139,0,0,23,5.75,0,0,556,139,3,1,0
59,1,1,1,0,0,20,0,24,0.6,4,40,1,4,1,2,710,177.5,0,0,21,5.25,0,0,710,177.5,3,1,0
60,1,1,0,0,0,20,0,24,0.2,4,20,1,1.5,1,2,0.6,0.4,0,0,0.3,0.2,0,0,0.6,0.4,1,1,0
61,0,1,1,0,0,10,2,22,0.05,1,280,2,2,1,2,300,150,0,0,0,0,0,0,300,150,2,1,0
61,0,1,1,0,0,10,2,22,0.05,1,280,19,2,1,2,1050,525,0,0,0,0,0,0,1050,525,3,1,0
